numbers,bonus_ball,date
"1,3,17,27,41,44",14,2023-02-11
"12,16,21,25,29,43",15,2023-02-11
"7,14,28,29,33,42",11,2023-02-17
"2,14,19,35,37,48",5,2023-02-17
"1,21,27,28,37,43",26,2023-02-23
"4,15,22,26,34,46",18,2023-02-23
"2,14,21,22,27,35",3,2023-03-01
"9,11,20,28,33,35",13,2023-03-01
"22,27,37,42,43,49",31,2023-03-07
"9,23,33,37,45,48",11,2023-03-07
"7,29,32,37,46,49",15,2023-03-13
"5,13,19,23,27,29",10,2023-03-13
"7,14,21,25,37,46",10,2023-03-19
"11,15,25,45,47,49",20,2023-03-19
"9,19,35,44,45,46",20,2023-03-25
"10,11,41,43,44,46",23,2023-03-25
"23,25,38,40,42,46",28,2023-03-31
"1,14,19,21,26,34",17,2023-03-31
"25,32,34,38,39,49",28,2023-04-06
"20,25,27,38,41,42",22,2023-04-06
"7,29,32,37,46,49",15,2023-04-12
"5,13,19,23,27,29",10,2023-04-12
"7,14,21,25,37,46",10,2023-04-18
"11,15,25,45,47,49",20,2023-04-18
"9,19,35,44,45,46",20,2023-04-24
"10,11,41,43,44,46",23,2023-04-24
"23,25,38,40,42,46",28,2023-04-30
"1,14,19,21,26,34",17,2023-04-30
"25,32,34,38,39,49",28,2023-05-06
"20,25,27,38,41,42",22,2023-05-06
"16,32,35,37,38,45",26,2023-05-12
"5,18,21,27,38,45",15,2023-05-12
"2,18,22,30,31,39",12,2023-05-18
"1,17,27,32,45,46",23,2023-05-18
"11,29,34,36,37,43",13,2023-05-24
"2,8,26,35,38,45",22,2023-05-24
"2,34,36,39,47,49",3,2023-05-30
"8,11,24,27,29,39",12,2023-05-30
"1,14,16,23,33,37",6,2023-06-05
"3,22,28,38,44,48",18,2023-06-05
"16,32,35,37,38,45",26,2023-06-11
"5,18,21,27,38,45",15,2023-06-11
"2,18,22,30,31,39",12,2023-06-17
"1,17,27,32,45,46",23,2023-06-17
"11,29,34,36,37,43",13,2023-06-23
"2,8,26,35,38,45",22,2023-06-23
"2,34,36,39,47,49",3,2023-06-29
"8,11,24,27,29,39",12,2023-06-29
"1,14,16,23,33,37",6,2023-07-05
"3,22,28,38,44,48",18,2023-07-05
"1,23,26,38,43,47",12,2023-07-11
"9,25,33,39,40,48",26,2023-07-11
"10,26,30,41,42,44",23,2023-07-17
"1,9,31,43,45,46",7,2023-07-17
"1,27,28,29,31,44",5,2023-07-23
"9,23,24,26,41,44",19,2023-07-23
"7,9,25,26,31,40",17,2023-07-29
"1,20,30,36,45,47",10,2023-07-29
"3,10,16,17,20,26",12,2023-08-04
"8,14,20,30,31,37",9,2023-08-04
"1,23,26,38,43,47",12,2023-08-10
"9,25,33,39,40,48",26,2023-08-10
"10,26,30,41,42,44",23,2023-08-16
"1,9,31,43,45,46",7,2023-08-16
"1,27,28,29,31,44",5,2023-08-22
"9,23,24,26,41,44",19,2023-08-22
"7,9,25,26,31,40",17,2023-08-28
"1,20,30,36,45,47",10,2023-08-28
"3,10,16,17,20,26",12,2023-09-03
"8,14,20,30,31,37",9,2023-09-03
"19,27,29,35,43,44",23,2023-09-09
"3,10,15,16,33,49",12,2023-09-09
"3,4,18,43,46,48",15,2023-09-15
"1,34,35,36,44,48",8,2023-09-15
"3,12,13,15,17,30",4,2023-09-21
"1,27,31,34,36,42",10,2023-09-21
"9,21,24,37,40,44",17,2023-09-27
"5,14,27,35,40,45",26,2023-09-27
"1,2,22,23,24,28",19,2023-10-03
"7,24,26,37,43,44",19,2023-10-03
"19,27,29,35,43,44",23,2023-10-09
"3,10,15,16,33,49",12,2023-10-09
"3,4,18,43,46,48",15,2023-10-15
"1,34,35,36,44,48",8,2023-10-15
"3,12,13,15,17,30",4,2023-10-21
"1,27,31,34,36,42",10,2023-10-21
"9,21,24,37,40,44",17,2023-10-27
"5,14,27,35,40,45",26,2023-10-27
"1,2,22,23,24,28",19,2023-11-02
"7,24,26,37,43,44",19,2023-11-02
"4,5,37,42,43,44",15,2023-11-08
"6,18,25,26,37,38",21,2023-11-08
"5,13,14,16,27,29",12,2023-11-14
"1,11,20,25,27,47",6,2023-11-14
"5,10,20,22,26,36",15,2023-11-20
"3,28,31,35,44,48",14,2023-11-20
"1,4,13,15,25,38",8,2023-11-26
"5,29,35,45,46,47",28,2023-11-26
"12,14,21,27,30,44",13,2023-12-02
"5,11,24,35,42,49",8,2023-12-02
"4,5,37,42,43,44",15,2023-12-08
"6,18,25,26,37,38",21,2023-12-08
"5,13,14,16,27,29",12,2023-12-14
"1,11,20,25,27,47",6,2023-12-14
"5,10,20,22,26,36",15,2023-12-20
"3,28,31,35,44,48",14,2023-12-20
"1,4,13,15,25,38",8,2023-12-26
"5,29,35,45,46,47",28,2023-12-26
"12,14,21,27,30,44",13,2024-01-01
"5,11,24,35,42,49",8,2024-01-01
"5,25,29,30,38,46",26,2024-01-07
"4,15,18,20,38,42",7,2024-01-07
"1,14,17,26,35,43",3,2024-01-13
"8,18,33,38,39,47",28,2024-01-13
"4,30,32,33,42,43",21,2024-01-19
"5,10,13,16,40,47",8,2024-01-19
"17,22,26,29,43,45",21,2024-01-25
"7,22,24,25,36,40",19,2024-01-25
"9,10,26,39,44,49",20,2024-01-31
"3,10,15,18,26,46",14,2024-01-31
"5,25,29,30,38,46",26,2024-02-06
"4,15,18,20,38,42",7,2024-02-06
"1,14,17,26,35,43",3,2024-02-12
"8,18,33,38,39,47",28,2024-02-12
"4,30,32,33,42,43",21,2024-02-18
"5,10,13,16,40,47",8,2024-02-18
"17,22,26,29,43,45",21,2024-02-24
"7,22,24,25,36,40",19,2024-02-24
"9,10,26,39,44,49",20,2024-03-01
"3,10,15,18,26,46",14,2024-03-01
"2,10,20,25,41,49",18,2024-03-07
"11,21,23,35,37,49",20,2024-03-07
"6,28,33,34,43,45",20,2024-03-13
"3,23,27,30,42,44",4,2024-03-13
"3,7,23,35,42,46",12,2024-03-19
"3,21,26,35,46,47",20,2024-03-19
"2,6,10,37,41,49",4,2024-03-25
"1,12,14,28,32,33",10,2024-03-25
"9,24,25,26,38,39",11,2024-03-31
"6,13,24,36,42,43",10,2024-03-31
"2,10,20,25,41,49",18,2024-04-06
"11,21,23,35,37,49",20,2024-04-06
"6,28,33,34,43,45",20,2024-04-12
"3,23,27,30,42,44",4,2024-04-12
"3,7,23,35,42,46",12,2024-04-18
"3,21,26,35,46,47",20,2024-04-18
"2,6,10,37,41,49",4,2024-04-24
"1,12,14,28,32,33",10,2024-04-24
"9,24,25,26,38,39",11,2024-04-30
"6,13,24,36,42,43",10,2024-04-30
"4,22,35,42,44,47",15,2024-05-06
"5,8,9,17,28,40",7,2024-05-06
"5,7,13,31,35,37",6,2024-05-12
"22,28,29,32,41,49",24,2024-05-12
"1,24,35,36,41,45",20,2024-05-18
"5,14,39,40,45,49",35,2024-05-18
"3,22,25,28,29,48",4,2024-05-24
"8,18,22,34,40,49",16,2024-05-24
"13,27,31,39,40,44",18,2024-05-30
"9,14,39,45,48,49",12,2024-05-30
"4,22,35,42,44,47",15,2024-06-05
"5,8,9,17,28,40",7,2024-06-05
"5,7,13,31,35,37",6,2024-06-11
"22,28,29,32,41,49",24,2024-06-11
"1,24,35,36,41,45",20,2024-06-17
"5,14,39,40,45,49",35,2024-06-17
"3,22,25,28,29,48",4,2024-06-23
"8,18,22,34,40,49",16,2024-06-23
"13,27,31,39,40,44",18,2024-06-29
"9,14,39,45,48,49",12,2024-06-29
"5,18,21,42,44,46",9,2024-07-05
"3,16,17,25,35,45",6,2024-07-05
"1,3,7,19,21,44",2,2024-07-11
"4,20,26,29,43,46",8,2024-07-11
"6,29,31,34,41,48",13,2024-07-17
"11,23,26,29,41,45",16,2024-07-17
"4,30,33,47,48,49",11,2024-07-23
"8,22,31,32,35,40",16,2024-07-23
"5,8,17,21,22,46",7,2024-07-29
"11,32,39,42,45,46",31,2024-07-29
"5,18,21,42,44,46",9,2024-08-04
"3,16,17,25,35,45",6,2024-08-04
"1,3,7,19,21,44",2,2024-08-10
"4,20,26,29,43,46",8,2024-08-10
"6,29,31,34,41,48",13,2024-08-16
"11,23,26,29,41,45",16,2024-08-16
"4,30,33,47,48,49",11,2024-08-22
"8,22,31,32,35,40",16,2024-08-22
"5,8,17,21,22,46",7,2024-08-28
"11,32,39,42,45,46",31,2024-08-28
"3,15,20,22,28,49",5,2024-09-03
"5,14,26,36,44,47",7,2024-09-03
"8,26,30,32,36,45",16,2024-09-09
"3,11,15,24,34,43",6,2024-09-09
"20,31,33,35,40,45",23,2024-09-15
"3,9,23,24,31,46",4,2024-09-15
"3,6,12,17,25,31",10,2024-09-21
"9,17,21,31,45,46",12,2024-09-21
"2,29,32,35,39,45",20,2024-09-27
"10,18,24,26,33,47",11,2024-09-27
"8,13,20,22,25,39",14,2024-10-03
"1,11,20,29,41,46",7,2024-10-03
"1,8,36,37,45,47",9,2024-10-09
"13,20,30,37,44,48",21,2024-10-09
"12,29,37,39,40,41",17,2024-10-15
"19,30,32,35,46,48",28,2024-10-15
"4,8,20,29,43,49",5,2024-10-21
"1,28,30,31,38,49",9,2024-10-21
"2,15,21,34,37,38",12,2024-10-27
"10,36,37,42,44,48",26,2024-10-27
"4,16,17,40,43,46",6,2024-11-02
"3,16,27,28,39,43",10,2024-11-02
"9,34,38,45,46,47",23,2024-11-08
"5,24,26,28,46,47",16,2024-11-08
"1,2,12,29,40,49",10,2024-11-14
"3,14,19,21,22,29",6,2024-11-14
"3,8,19,20,23,43",9,2024-11-20
"2,10,23,26,28,37",11,2024-11-20
"10,16,19,33,40,48",15,2024-11-26
"2,13,19,20,41,44",10,2024-11-26
"4,16,17,40,43,46",6,2024-12-02
"3,16,27,28,39,43",10,2024-12-02
"9,34,38,45,46,47",23,2024-12-08
"5,24,26,28,46,47",16,2024-12-08
"1,2,12,29,40,49",10,2024-12-14
"3,14,19,21,22,29",6,2024-12-14
"3,8,19,20,23,43",9,2024-12-20
"2,10,23,26,28,37",11,2024-12-20
"10,16,19,33,40,48",15,2024-12-26
"2,13,19,20,41,44",10,2024-12-26
"8,24,29,34,38,48",18,2025-01-01
"7,12,20,27,28,38",16,2025-01-01
"6,15,18,43,44,48",10,2025-01-07
"13,28,35,40,41,45",14,2025-01-07
"1,3,12,13,34,46",8,2025-01-13
"6,28,31,33,45,49",23,2025-01-13
"12,14,25,26,41,44",13,2025-01-19
"7,18,20,24,30,32",17,2025-01-19
"2,11,15,38,39,44",7,2025-01-25
"23,36,37,38,40,44",35,2025-01-25
"8,24,29,34,38,48",18,2025-01-31
"7,12,20,27,28,38",16,2025-01-31
"6,15,18,43,44,48",10,2025-02-06
"13,28,35,40,41,45",14,2025-02-06
"1,3,12,13,34,46",8,2025-02-12
"6,28,31,33,45,49",23,2025-02-12
"12,14,25,26,41,44",13,2025-02-18
"7,18,20,24,30,32",17,2025-02-18
"2,11,15,38,39,44",7,2025-02-24
"23,36,37,38,40,44",35,2025-02-24
"5,20,29,31,32,46",16,2025-03-02
"14,22,33,35,45,48",23,2025-03-02
"6,8,17,23,45,46",9,2025-03-08
"6,15,23,27,30,39",22,2025-03-08
"8,19,20,33,35,48",13,2025-03-14
"10,23,29,34,45,47",14,2025-03-14
"18,25,26,34,35,36",20,2025-03-20
"4,7,9,16,22,30",6,2025-03-20
"2,18,26,37,44,48",8,2025-03-26
"2,7,16,21,22,46",12,2025-03-26
"5,20,29,31,32,46",16,2025-04-01
"14,22,33,35,45,48",23,2025-04-01
"6,8,17,23,45,46",9,2025-04-07
"6,15,23,27,30,39",22,2025-04-07
"8,19,20,33,35,48",13,2025-04-13
"10,23,29,34,45,47",14,2025-04-13
"18,25,26,34,35,36",20,2025-04-19
"4,7,9,16,22,30",6,2025-04-19
"2,18,26,37,44,48",8,2025-04-25
"2,7,16,21,22,46",12,2025-04-25
"6,16,33,42,45,48",9,2025-05-01
"2,24,27,28,36,37",18,2025-05-01
"5,6,13,26,46,47",7,2025-05-07
"9,23,26,28,42,47",15,2025-05-07
"2,9,11,28,34,45",6,2025-05-13
"16,22,23,32,44,49",21,2025-05-13
"9,18,21,28,45,47",11,2025-05-19
"2,7,9,15,21,38",4,2025-05-19
"2,15,28,37,38,41",7,2025-05-25
"2,11,37,38,42,45",18,2025-05-25
"6,16,33,42,45,48",9,2025-05-31
"2,24,27,28,36,37",18,2025-05-31
"5,6,13,26,46,47",7,2025-06-06
"9,23,26,28,42,47",15,2025-06-06
"2,9,11,28,34,45",6,2025-06-12
"16,22,23,32,44,49",21,2025-06-12
"9,18,21,28,45,47",11,2025-06-18
"2,7,9,15,21,38",4,2025-06-18
"2,15,28,37,38,41",7,2025-06-24
"2,11,37,38,42,45",18,2025-06-24
"8,23,24,29,32,35",14,2025-06-30
"4,7,19,24,41,45",9,2025-06-30
"6,25,33,35,37,46",24,2025-07-06
"1,12,17,27,30,41",10,2025-07-06
"3,5,14,15,34,46",9,2025-07-12
"2,8,14,25,31,34",3,2025-07-12
"7,17,25,34,41,44",16,2025-07-18
"5,11,15,16,22,33",13,2025-07-18
"2,25,26,30,36,46",9,2025-07-24
"1,18,23,43,45,47",7,2025-07-24
"8,23,24,29,32,35",14,2025-07-30
"4,7,19,24,41,45",9,2025-07-30
"6,25,33,35,37,46",24,2025-08-05
"1,12,17,27,30,41",10,2025-08-05
"3,5,14,15,34,46",9,2025-08-11
"2,8,14,25,31,34",3,2025-08-11
"7,17,25,34,41,44",16,2025-08-17
"5,11,15,16,22,33",13,2025-08-17
"2,25,26,30,36,46",9,2025-08-23
"1,18,23,43,45,47",7,2025-08-23
"2,3,16,29,34,41",5,2025-08-29
"4,7,10,13,40,46",8,2025-08-29
"1,6,8,12,25,49",5,2025-09-04
"1,3,14,20,29,43",9,2025-09-04
"7,8,21,28,31,44",12,2025-09-10
"5,24,31,40,42,43",20,2025-09-10
"4,13,28,29,40,48",26,2025-09-16
"2,16,20,22,37,49",11,2025-09-16
"3,13,14,30,32,49",11,2025-09-22
"3,14,29,35,37,42",5,2025-09-22
"2,3,16,29,34,41",5,2025-09-28
"4,7,10,13,40,46",8,2025-09-28
"1,6,8,12,25,49",5,2025-10-04
"1,3,14,20,29,43",9,2025-10-04
"7,8,21,28,31,44",12,2025-10-10
"5,24,31,40,42,43",20,2025-10-10
"4,13,28,29,40,48",26,2025-10-16
"2,16,20,22,37,49",11,2025-10-16
"3,13,14,30,32,49",11,2025-10-22
"3,14,29,35,37,42",5,2025-10-22
"1,2,27,30,31,35",9,2025-10-28
"3,28,29,35,40,49",21,2025-10-28
"3,13,19,37,40,44",10,2025-11-03
"10,22,28,33,37,46",13,2025-11-03
"6,11,38,47,48,49",10,2025-11-09
"1,8,20,25,33,38",14,2025-11-09
"1,22,24,35,39,44",8,2025-11-15
"7,14,21,26,42,44",12,2025-11-15
"9,18,33,42,43,46",14,2025-11-21
"10,27,28,31,36,41",19,2025-11-21
"1,2,27,30,31,35",9,2025-11-27
"3,28,29,35,40,49",21,2025-11-27
"3,13,19,37,40,44",10,2025-12-03
"10,22,28,33,37,46",13,2025-12-03
"6,11,38,47,48,49",10,2025-12-09
"1,8,20,25,33,38",14,2025-12-09
"1,22,24,35,39,44",8,2025-12-15
"7,14,21,26,42,44",12,2025-12-15
"9,18,33,42,43,46",14,2025-12-21
"10,27,28,31,36,41",19,2025-12-21
"3,10,12,14,24,32",9,2025-12-27
"2,23,29,30,41,48",8,2025-12-27
"5,22,23,24,30,32",8,2026-01-02
"6,17,23,27,32,36",16,2026-01-02
"2,7,23,24,28,35",21,2026-01-08
"5,15,21,30,43,49",12,2026-01-08
"1,11,15,19,21,39",10,2026-01-14
"13,21,44,45,46,47",30,2026-01-14
"15,21,23,24,47,49",19,2026-01-20
"3,7,17,20,23,32",5,2026-01-20
"3,10,12,14,24,32",9,2026-01-26
"2,23,29,30,41,48",8,2026-01-26
"5,22,23,24,30,32",8,2026-02-01
"6,17,23,27,32,36",16,2026-02-01
"2,7,23,24,28,35",21,2026-02-07
"5,15,21,30,43,49",12,2026-02-07
"1,11,15,19,21,39",10,2026-02-13
"13,21,44,45,46,47",30,2026-02-13
"15,21,23,24,47,49",19,2026-02-19
"3,7,17,20,23,32",5,2026-02-19
"1,3,25,29,33,43",17,2026-02-25
"1,11,20,36,37,41",4,2026-02-25
"1,13,22,32,36,41",5,2026-03-03
"4,16,25,27,35,38",10,2026-03-03
"3,25,27,36,46,48",21,2026-03-09
"3,15,17,25,28,38",14,2026-03-09
"2,8,20,25,28,46",4,2026-03-15
"5,13,18,33,34,36",14,2026-03-15
"4,14,32,33,35,44",11,2026-03-21
"1,8,11,24,25,34",4,2026-03-21
"3,15,26,34,35,43",18,2026-03-27
"6,28,29,36,37,49",24,2026-03-27
"10,28,35,39,43,49",14,2026-04-02
"2,15,22,25,30,38",8,2026-04-02
"10,13,23,34,46,48",15,2026-04-08
"2,10,24,30,33,43",3,2026-04-08
"2,12,14,17,20,49",7,2026-04-14
"8,13,24,25,31,40",10,2026-04-14
"6,17,21,27,30,42",8,2026-04-20
"1,18,22,24,37,44",9,2026-04-20
"3,15,26,34,35,43",18,2026-04-26
"6,28,29,36,37,49",24,2026-04-26
"10,28,35,39,43,49",14,2026-05-02
"2,15,22,25,30,38",8,2026-05-02
"10,13,23,34,46,48",15,2026-05-08
"2,10,24,30,33,43",3,2026-05-08
"2,12,14,17,20,49",7,2026-05-14
"8,13,24,25,31,40",10,2026-05-14
"6,17,21,27,30,42",8,2026-05-20
"1,18,22,24,37,44",9,2026-05-20
"5,6,21,24,31,43",18,2026-05-26
"1,11,17,19,23,40",10,2026-05-26
"2,13,14,18,19,20",5,2026-06-01
"21,28,40,41,44,49",23,2026-06-01
"10,26,30,32,35,45",17,2026-06-07
"5,9,18,24,36,41",7,2026-06-07
"1,7,12,18,31,44",3,2026-06-13
"12,26,33,40,44,49",16,2026-06-13
"2,16,22,24,27,47",6,2026-06-19
"4,16,29,30,39,47",6,2026-06-19
"5,6,21,24,31,43",18,2026-06-25
"1,11,17,19,23,40",10,2026-06-25
"2,13,14,18,19,20",5,2026-07-01
"21,28,40,41,44,49",23,2026-07-01
"10,26,30,32,35,45",17,2026-07-07
"5,9,18,24,36,41",7,2026-07-07
"1,7,12,18,31,44",3,2026-07-13
"12,26,33,40,44,49",16,2026-07-13
"2,16,22,24,27,47",6,2026-07-19
"4,16,29,30,39,47",6,2026-07-19
"4,9,10,17,30,45",8,2026-07-25
"3,6,13,31,32,42",8,2026-07-25
"1,13,14,24,26,33",2,2026-07-31
"5,11,16,20,36,43",8,2026-07-31
"5,10,14,23,37,47",12,2026-08-06
"9,22,23,29,45,46",19,2026-08-06
"21,28,35,39,44,46",34,2026-08-12
"7,9,34,36,45,46",30,2026-08-12
"4,11,15,40,41,46",8,2026-08-18
"2,16,20,31,37,43",14,2026-08-18
"19,22,24,30,34,40",20,2026-08-24
"13,24,26,33,41,44",19,2026-08-24
"16,20,28,29,42,47",19,2026-08-30
"11,24,26,35,38,43",25,2026-08-30
"14,36,37,42,45,48",26,2026-09-05
"2,23,27,38,42,45",17,2026-09-05
"10,26,36,38,39,48",11,2026-09-11
"2,19,21,24,29,39",11,2026-09-11
"13,16,38,39,40,44",21,2026-09-17
"8,16,19,24,28,34",13,2026-09-17
"19,22,24,30,34,40",20,2026-09-23
"13,24,26,33,41,44",19,2026-09-23
"16,20,28,29,42,47",19,2026-09-29
"11,24,26,35,38,43",25,2026-09-29
"14,36,37,42,45,48",26,2026-10-05
"2,23,27,38,42,45",17,2026-10-05
"10,26,36,38,39,48",11,2026-10-11
"2,19,21,24,29,39",11,2026-10-11
"13,16,38,39,40,44",21,2026-10-17
"8,16,19,24,28,34",13,2026-10-17
"10,22,32,38,39,46",23,2026-10-23
"7,28,33,42,44,48",10,2026-10-23
"11,25,29,35,46,47",24,2026-10-29
"2,9,10,20,23,43",5,2026-10-29
"4,32,39,42,47,49",10,2026-11-04
"4,27,29,35,40,46",26,2026-11-04
"1,12,17,24,31,35",9,2026-11-10
"9,12,15,16,30,44",11,2026-11-10
"5,13,14,28,32,35",12,2026-11-16
"4,21,22,30,45,46",12,2026-11-16
"10,22,32,38,39,46",23,2026-11-22
"7,28,33,42,44,48",10,2026-11-22
"11,25,29,35,46,47",24,2026-11-28
"2,9,10,20,23,43",5,2026-11-28
"4,32,39,42,47,49",10,2026-12-04
"4,27,29,35,40,46",26,2026-12-04
"1,12,17,24,31,35",9,2026-12-10
"9,12,15,16,30,44",11,2026-12-10
"5,13,14,28,32,35",12,2026-12-16
"4,21,22,30,45,46",12,2026-12-16
"3,11,26,38,44,47",22,2026-12-22
"1,12,16,17,26,47",2,2026-12-22
"3,7,9,12,17,41",5,2026-12-28
"8,31,35,42,44,47",10,2026-12-28
"3,10,24,30,37,42",6,2027-01-03
"22,24,27,36,38,49",26,2027-01-03
"7,21,23,31,36,39",9,2027-01-09
"10,14,17,33,36,46",12,2027-01-09
"1,10,24,30,40,41",6,2027-01-15
"6,14,33,36,41,43",13,2027-01-15
"3,11,26,38,44,47",22,2027-01-21
"1,12,16,17,26,47",2,2027-01-21
"3,7,9,12,17,41",5,2027-01-27
"8,31,35,42,44,47",10,2027-01-27
"3,10,24,30,37,42",6,2027-02-02
"22,24,27,36,38,49",26,2027-02-02
"7,21,23,31,36,39",9,2027-02-08
"10,14,17,33,36,46",12,2027-02-08
"1,10,24,30,40,41",6,2027-02-14
"6,14,33,36,41,43",13,2027-02-14
"3,13,21,23,25,45",19,2027-02-20
"1,11,13,22,44,49",9,2027-02-20
"4,26,31,34,35,41",22,2027-02-26
"5,21,40,41,44,47",9,2027-02-26
"9,10,22,23,44,46",16,2027-03-04
"11,26,41,44,45,47",27,2027-03-04
"3,7,25,35,39,42",5,2027-03-10
"1,11,15,19,29,33",3,2027-03-10
"1,6,9,10,21,45",7,2027-03-16
"2,24,26,30,40,48",21,2027-03-16
"3,13,21,23,25,45",19,2027-03-22
"1,11,13,22,44,49",9,2027-03-22
"4,26,31,34,35,41",22,2027-03-28
"5,21,40,41,44,47",9,2027-03-28
"9,10,22,23,44,46",16,2027-04-03
"11,26,41,44,45,47",27,2027-04-03
"3,7,25,35,39,42",5,2027-04-09
"1,11,15,19,29,33",3,2027-04-09
"1,6,9,10,21,45",7,2027-04-15
"2,24,26,30,40,48",21,2027-04-15
"2,18,21,24,44,47",9,2027-04-21
"10,11,18,22,45,46",16,2027-04-21
"7,12,16,30,39,41",8,2027-04-27
"9,29,36,42,47,48",25,2027-04-27
"2,4,15,17,24,36",10,2027-05-03
"9,19,20,27,30,33",10,2027-05-03
"1,15,24,25,35,44",10,2027-05-09
"3,4,11,14,32,44",8,2027-05-09
"5,13,24,31,35,38",7,2027-05-15
"11,21,22,41,45,48",14,2027-05-15
"2,18,21,24,44,47",9,2027-05-21
"10,11,18,22,45,46",16,2027-05-21
"7,12,16,30,39,41",8,2027-05-27
"9,29,36,42,47,48",25,2027-05-27
"2,4,15,17,24,36",10,2027-06-02
"9,19,20,27,30,33",10,2027-06-02
"1,15,24,25,35,44",10,2027-06-08
"3,4,11,14,32,44",8,2027-06-08
"5,13,24,31,35,38",7,2027-06-14
"11,21,22,41,45,48",14,2027-06-14
"7,8,11,19,27,33",10,2027-06-20
"3,10,13,26,31,45",6,2027-06-20
"12,18,25,29,33,35",13,2027-06-26
"10,24,30,36,38,46",14,2027-06-26
"17,28,32,33,38,40",22,2027-07-02
"7,11,16,18,30,37",10,2027-07-02
"5,22,34,39,42,46",15,2027-07-08
"7,13,17,26,29,41",16,2027-07-08
"3,16,23,28,37,48",7,2027-07-14
"1,12,16,23,34,45",4,2027-07-14
"7,8,11,19,27,33",10,2027-07-20
"3,10,13,26,31,45",6,2027-07-20
"12,18,25,29,33,35",13,2027-07-26
"10,24,30,36,38,46",14,2027-07-26
"17,28,32,33,38,40",22,2027-08-01
"7,11,16,18,30,37",10,2027-08-01
"5,22,34,39,42,46",15,2027-08-07
"7,13,17,26,29,41",16,2027-08-07
"3,16,23,28,37,48",7,2027-08-13
"1,12,16,23,34,45",4,2027-08-13
"3,9,31,37,44,46",19,2027-08-19
"6,10,25,38,46,48",17,2027-08-19
"12,17,32,33,37,48",30,2027-08-25
"4,15,23,28,40,48",13,2027-08-25
"2,7,13,19,31,35",5,2027-08-31
"4,17,21,38,47,49",15,2027-08-31
"14,20,27,36,40,42",21,2027-09-06
"3,8,18,22,26,30",17,2027-09-06
"8,15,17,36,38,47",11,2027-09-12
"13,28,38,39,40,44",20,2027-09-12
"3,9,31,37,44,46",19,2027-09-18
"6,10,25,38,46,48",17,2027-09-18
"12,17,32,33,37,48",30,2027-09-24
"4,15,23,28,40,48",13,2027-09-24
"2,7,13,19,31,35",5,2027-09-30
"4,17,21,38,47,49",15,2027-09-30
"14,20,27,36,40,42",21,2027-10-06
"3,8,18,22,26,30",17,2027-10-06
"8,15,17,36,38,47",11,2027-10-12
"13,28,38,39,40,44",20,2027-10-12
"3,18,30,44,47,48",14,2027-10-18
"4,27,31,45,48,49",21,2027-10-18
"3,13,31,38,41,44",12,2027-10-24
"6,20,34,38,43,47",17,2027-10-24
"12,27,28,30,35,43",14,2027-10-30
"16,29,39,41,46,49",36,2027-10-30
"4,33,38,40,45,47",24,2027-11-05
"3,14,15,36,42,49",13,2027-11-05
"9,24,35,37,38,46",22,2027-11-11
"7,19,21,24,30,40",8,2027-11-11
"3,18,30,44,47,48",14,2027-11-17
"4,27,31,45,48,49",21,2027-11-17
"3,13,31,38,41,44",12,2027-11-23
"6,20,34,38,43,47",17,2027-11-23
"12,27,28,30,35,43",14,2027-11-29
"16,29,39,41,46,49",36,2027-11-29
"4,33,38,40,45,47",24,2027-12-05
"3,14,15,36,42,49",13,2027-12-05
"9,24,35,37,38,46",22,2027-12-11
"7,19,21,24,30,40",8,2027-12-11
"2,26,33,34,37,43",4,2027-12-17
"9,26,28,36,42,49",11,2027-12-17
"3,14,30,35,36,41",6,2027-12-23
"10,13,19,27,30,49",11,2027-12-23
"11,26,34,36,40,47",15,2027-12-29
"3,19,21,25,32,33",6,2027-12-29
"2,6,10,20,34,43",5,2028-01-04
"4,19,20,22,31,34",14,2028-01-04
"15,17,26,34,39,48",23,2028-01-10
"1,6,21,39,43,44",16,2028-01-10
"2,26,33,34,37,43",4,2028-01-16
"9,26,28,36,42,49",11,2028-01-16
"3,14,30,35,36,41",6,2028-01-22
"10,13,19,27,30,49",11,2028-01-22
"11,26,34,36,40,47",15,2028-01-28
"3,19,21,25,32,33",6,2028-01-28
"2,6,10,20,34,43",5,2028-02-03
"4,19,20,22,31,34",14,2028-02-03
"15,17,26,34,39,48",23,2028-02-09
"1,6,21,39,43,44",16,2028-02-09
"1,2,24,26,34,36",10,2028-02-15
"11,19,23,34,45,46",15,2028-02-15
"5,16,22,30,41,43",10,2028-02-21
"5,15,28,30,43,49",19,2028-02-21
"17,20,34,43,44,47",26,2028-02-27
"7,16,20,45,47,49",8,2028-02-27
"1,22,33,42,46,47",19,2028-03-04
"7,12,22,29,30,46",8,2028-03-04
"3,7,8,13,18,20",5,2028-03-10
"1,22,24,41,44,48",4,2028-03-10
"1,2,24,26,34,36",10,2028-03-16
"11,19,23,34,45,46",15,2028-03-16
"5,16,22,30,41,43",10,2028-03-22
"5,15,28,30,43,49",19,2028-03-22
"17,20,34,43,44,47",26,2028-03-28
"7,16,20,45,47,49",8,2028-03-28
"1,22,33,42,46,47",19,2028-04-03
"7,12,22,29,30,46",8,2028-04-03
"3,7,8,13,18,20",5,2028-04-09
"1,22,24,41,44,48",4,2028-04-09
"1,28,31,43,44,45",7,2028-04-15
"1,12,28,34,40,45",22,2028-04-15
"1,10,11,17,24,43",7,2028-04-21
"7,8,18,22,28,49",15,2028-04-21
"11,35,41,42,44,46",32,2028-04-27
