numbers,bonus_ball,date
"1,3,17,27,41,44",14,2049-01-29
"12,16,21,25,29,43",15,2049-02-01
"7,14,28,29,33,42",11,2049-02-04
"2,14,19,35,37,48",5,2049-02-07
"1,21,27,28,37,43",26,2049-02-10
"4,15,22,26,34,46",18,2049-02-13
"2,14,21,22,27,35",3,2049-02-16
"9,11,20,28,33,35",13,2049-02-19
"22,27,37,42,43,49",31,2049-02-22
"9,23,33,37,45,48",11,2049-02-25
"7,29,32,37,46,49",15,2049-02-28
"5,13,19,23,27,29",10,2049-03-03
"7,14,21,25,37,46",10,2049-03-06
"11,15,25,45,47,49",20,2049-03-09
"9,19,35,44,45,46",20,2049-03-12
"10,11,41,43,44,46",23,2049-03-15
"23,25,38,40,42,46",28,2049-03-18
"1,14,19,21,26,34",17,2049-03-21
"25,32,34,38,39,49",28,2049-03-24
"20,25,27,38,41,42",22,2049-03-27
"7,29,32,37,46,49",15,2049-03-30
"5,13,19,23,27,29",10,2049-04-02
"7,14,21,25,37,46",10,2049-04-05
"11,15,25,45,47,49",20,2049-04-08
"9,19,35,44,45,46",20,2049-04-11
"10,11,41,43,44,46",23,2049-04-14
"23,25,38,40,42,46",28,2049-04-17
"1,14,19,21,26,34",17,2049-04-20
"25,32,34,38,39,49",28,2049-04-23
"20,25,27,38,41,42",22,2049-04-26
"16,32,35,37,38,45",26,2049-04-29
"5,18,21,27,38,45",15,2049-05-02
"2,18,22,30,31,39",12,2049-05-05
"1,17,27,32,45,46",23,2049-05-08
"11,29,34,36,37,43",13,2049-05-11
"2,8,26,35,38,45",22,2049-05-14
"2,34,36,39,47,49",3,2049-05-17
"8,11,24,27,29,39",12,2049-05-20
"1,14,16,23,33,37",6,2049-05-23
"3,22,28,38,44,48",18,2049-05-26
"16,32,35,37,38,45",26,2049-05-29
"5,18,21,27,38,45",15,2049-06-01
"2,18,22,30,31,39",12,2049-06-04
"1,17,27,32,45,46",23,2049-06-07
"11,29,34,36,37,43",13,2049-06-10
"2,8,26,35,38,45",22,2049-06-13
"2,34,36,39,47,49",3,2049-06-16
"8,11,24,27,29,39",12,2049-06-19
"1,14,16,23,33,37",6,2049-06-22
"3,22,28,38,44,48",18,2049-06-25
"1,23,26,38,43,47",12,2049-06-28
"9,25,33,39,40,48",26,2049-07-01
"10,26,30,41,42,44",23,2049-07-04
"1,9,31,43,45,46",7,2049-07-07
"1,27,28,29,31,44",5,2049-07-10
"9,23,24,26,41,44",19,2049-07-13
"7,9,25,26,31,40",17,2049-07-16
"1,20,30,36,45,47",10,2049-07-19
"3,10,16,17,20,26",12,2049-07-22
"8,14,20,30,31,37",9,2049-07-25
"1,23,26,38,43,47",12,2049-07-28
"9,25,33,39,40,48",26,2049-07-31
"10,26,30,41,42,44",23,2049-08-03
"1,9,31,43,45,46",7,2049-08-06
"1,27,28,29,31,44",5,2049-08-09
"9,23,24,26,41,44",19,2049-08-12
"7,9,25,26,31,40",17,2049-08-15
"1,20,30,36,45,47",10,2049-08-18
"3,10,16,17,20,26",12,2049-08-21
"8,14,20,30,31,37",9,2049-08-24
"19,27,29,35,43,44",23,2049-08-27
"3,10,15,16,33,49",12,2049-08-30
"3,4,18,43,46,48",15,2049-09-02
"1,34,35,36,44,48",8,2049-09-05
"3,12,13,15,17,30",4,2049-09-08
"1,27,31,34,36,42",10,2049-09-11
"9,21,24,37,40,44",17,2049-09-14
"5,14,27,35,40,45",26,2049-09-17
"1,2,22,23,24,28",19,2049-09-20
"7,24,26,37,43,44",19,2049-09-23
"19,27,29,35,43,44",23,2049-09-26
"3,10,15,16,33,49",12,2049-09-29
"3,4,18,43,46,48",15,2049-10-02
"1,34,35,36,44,48",8,2049-10-05
"3,12,13,15,17,30",4,2049-10-08
"1,27,31,34,36,42",10,2049-10-11
"9,21,24,37,40,44",17,2049-10-14
"5,14,27,35,40,45",26,2049-10-17
"1,2,22,23,24,28",19,2049-10-20
"7,24,26,37,43,44",19,2049-10-23
"4,5,37,42,43,44",15,2049-10-26
"6,18,25,26,37,38",21,2049-10-29
"5,13,14,16,27,29",12,2049-11-01
"1,11,20,25,27,47",6,2049-11-04
"5,10,20,22,26,36",15,2049-11-07
"3,28,31,35,44,48",14,2049-11-10
"1,4,13,15,25,38",8,2049-11-13
"5,29,35,45,46,47",28,2049-11-16
"12,14,21,27,30,44",13,2049-11-19
"5,11,24,35,42,49",8,2049-11-22
"4,5,37,42,43,44",15,2049-11-25
"6,18,25,26,37,38",21,2049-11-28
"5,13,14,16,27,29",12,2049-12-01
"1,11,20,25,27,47",6,2049-12-04
"5,10,20,22,26,36",15,2049-12-07
"3,28,31,35,44,48",14,2049-12-10
"1,4,13,15,25,38",8,2049-12-13
"5,29,35,45,46,47",28,2049-12-16
"12,14,21,27,30,44",13,2049-12-19
"5,11,24,35,42,49",8,2049-12-22
"5,25,29,30,38,46",26,2049-12-25
"4,15,18,20,38,42",7,2049-12-28
"1,14,17,26,35,43",3,2049-12-31
"8,18,33,38,39,47",28,2050-01-03
"4,30,32,33,42,43",21,2050-01-06
"5,10,13,16,40,47",8,2050-01-09
"17,22,26,29,43,45",21,2050-01-12
"7,22,24,25,36,40",19,2050-01-15
"9,10,26,39,44,49",20,2050-01-18
"3,10,15,18,26,46",14,2050-01-21
"5,25,29,30,38,46",26,2050-01-24
"4,15,18,20,38,42",7,2050-01-27
"1,14,17,26,35,43",3,2050-01-30
"8,18,33,38,39,47",28,2050-02-02
"4,30,32,33,42,43",21,2050-02-05
"5,10,13,16,40,47",8,2050-02-08
"17,22,26,29,43,45",21,2050-02-11
"7,22,24,25,36,40",19,2050-02-14
"9,10,26,39,44,49",20,2050-02-17
"3,10,15,18,26,46",14,2050-02-20
"2,10,20,25,41,49",18,2050-02-23
"11,21,23,35,37,49",20,2050-02-26
"6,28,33,34,43,45",20,2050-03-01
"3,23,27,30,42,44",4,2050-03-04
"3,7,23,35,42,46",12,2050-03-07
"3,21,26,35,46,47",20,2050-03-10
"2,6,10,37,41,49",4,2050-03-13
"1,12,14,28,32,33",10,2050-03-16
"9,24,25,26,38,39",11,2050-03-19
"6,13,24,36,42,43",10,2050-03-22
"2,10,20,25,41,49",18,2050-03-25
"11,21,23,35,37,49",20,2050-03-28
"6,28,33,34,43,45",20,2050-03-31
"3,23,27,30,42,44",4,2050-04-03
"3,7,23,35,42,46",12,2050-04-06
"3,21,26,35,46,47",20,2050-04-09
"2,6,10,37,41,49",4,2050-04-12
"1,12,14,28,32,33",10,2050-04-15
"9,24,25,26,38,39",11,2050-04-18
"6,13,24,36,42,43",10,2050-04-21
"4,22,35,42,44,47",15,2050-04-24
"5,8,9,17,28,40",7,2050-04-27
"5,7,13,31,35,37",6,2050-04-30
"22,28,29,32,41,49",24,2050-05-03
"1,24,35,36,41,45",20,2050-05-06
"5,14,39,40,45,49",35,2050-05-09
"3,22,25,28,29,48",4,2050-05-12
"8,18,22,34,40,49",16,2050-05-15
"13,27,31,39,40,44",18,2050-05-18
"9,14,39,45,48,49",12,2050-05-21
"4,22,35,42,44,47",15,2050-05-24
"5,8,9,17,28,40",7,2050-05-27
"5,7,13,31,35,37",6,2050-05-30
"22,28,29,32,41,49",24,2050-06-02
"1,24,35,36,41,45",20,2050-06-05
"5,14,39,40,45,49",35,2050-06-08
"3,22,25,28,29,48",4,2050-06-11
"8,18,22,34,40,49",16,2050-06-14
"13,27,31,39,40,44",18,2050-06-17
"9,14,39,45,48,49",12,2050-06-20
"5,18,21,42,44,46",9,2050-06-23
"3,16,17,25,35,45",6,2050-06-26
"1,3,7,19,21,44",2,2050-06-29
"4,20,26,29,43,46",8,2050-07-02
"6,29,31,34,41,48",13,2050-07-05
"11,23,26,29,41,45",16,2050-07-08
"4,30,33,47,48,49",11,2050-07-11
"8,22,31,32,35,40",16,2050-07-14
"5,8,17,21,22,46",7,2050-07-17
"11,32,39,42,45,46",31,2050-07-20
"5,18,21,42,44,46",9,2050-07-23
"3,16,17,25,35,45",6,2050-07-26
"1,3,7,19,21,44",2,2050-07-29
"4,20,26,29,43,46",8,2050-08-01
"6,29,31,34,41,48",13,2050-08-04
"11,23,26,29,41,45",16,2050-08-07
"4,30,33,47,48,49",11,2050-08-10
"8,22,31,32,35,40",16,2050-08-13
"5,8,17,21,22,46",7,2050-08-16
"11,32,39,42,45,46",31,2050-08-19
"3,15,20,22,28,49",5,2050-08-22
"5,14,26,36,44,47",7,2050-08-25
"8,26,30,32,36,45",16,2050-08-28
"3,11,15,24,34,43",6,2050-08-31
"20,31,33,35,40,45",23,2050-09-03
"3,9,23,24,31,46",4,2050-09-06
"3,6,12,17,25,31",10,2050-09-09
"9,17,21,31,45,46",12,2050-09-12
"2,29,32,35,39,45",20,2050-09-15
"10,18,24,26,33,47",11,2050-09-18
"8,13,20,22,25,39",14,2050-09-21
"1,11,20,29,41,46",7,2050-09-24
"1,8,36,37,45,47",9,2050-09-27
"13,20,30,37,44,48",21,2050-09-30
"12,29,37,39,40,41",17,2050-10-03
"19,30,32,35,46,48",28,2050-10-06
"4,8,20,29,43,49",5,2050-10-09
"1,28,30,31,38,49",9,2050-10-12
"2,15,21,34,37,38",12,2050-10-15
"10,36,37,42,44,48",26,2050-10-18
"4,16,17,40,43,46",6,2050-10-21
"3,16,27,28,39,43",10,2050-10-24
"9,34,38,45,46,47",23,2050-10-27
"5,24,26,28,46,47",16,2050-10-30
"1,2,12,29,40,49",10,2050-11-02
"3,14,19,21,22,29",6,2050-11-05
"3,8,19,20,23,43",9,2050-11-08
"2,10,23,26,28,37",11,2050-11-11
"10,16,19,33,40,48",15,2050-11-14
"2,13,19,20,41,44",10,2050-11-17
"4,16,17,40,43,46",6,2050-11-20
"3,16,27,28,39,43",10,2050-11-23
"9,34,38,45,46,47",23,2050-11-26
"5,24,26,28,46,47",16,2050-11-29
"1,2,12,29,40,49",10,2050-12-02
"3,14,19,21,22,29",6,2050-12-05
"3,8,19,20,23,43",9,2050-12-08
"2,10,23,26,28,37",11,2050-12-11
"10,16,19,33,40,48",15,2050-12-14
"2,13,19,20,41,44",10,2050-12-17
"8,24,29,34,38,48",18,2050-12-20
"7,12,20,27,28,38",16,2050-12-23
"6,15,18,43,44,48",10,2050-12-26
"13,28,35,40,41,45",14,2050-12-29
"1,3,12,13,34,46",8,2051-01-01
"6,28,31,33,45,49",23,2051-01-04
"12,14,25,26,41,44",13,2051-01-07
"7,18,20,24,30,32",17,2051-01-10
"2,11,15,38,39,44",7,2051-01-13
"23,36,37,38,40,44",35,2051-01-16
"8,24,29,34,38,48",18,2051-01-19
"7,12,20,27,28,38",16,2051-01-22
"6,15,18,43,44,48",10,2051-01-25
"13,28,35,40,41,45",14,2051-01-28
"1,3,12,13,34,46",8,2051-01-31
"6,28,31,33,45,49",23,2051-02-03
"12,14,25,26,41,44",13,2051-02-06
"7,18,20,24,30,32",17,2051-02-09
"2,11,15,38,39,44",7,2051-02-12
"23,36,37,38,40,44",35,2051-02-15
"5,20,29,31,32,46",16,2051-02-18
"14,22,33,35,45,48",23,2051-02-21
"6,8,17,23,45,46",9,2051-02-24
"6,15,23,27,30,39",22,2051-02-27
"8,19,20,33,35,48",13,2051-03-02
"10,23,29,34,45,47",14,2051-03-05
"18,25,26,34,35,36",20,2051-03-08
"4,7,9,16,22,30",6,2051-03-11
"2,18,26,37,44,48",8,2051-03-14
"2,7,16,21,22,46",12,2051-03-17
"5,20,29,31,32,46",16,2051-03-20
"14,22,33,35,45,48",23,2051-03-23
"6,8,17,23,45,46",9,2051-03-26
"6,15,23,27,30,39",22,2051-03-29
"8,19,20,33,35,48",13,2051-04-01
"10,23,29,34,45,47",14,2051-04-04
"18,25,26,34,35,36",20,2051-04-07
"4,7,9,16,22,30",6,2051-04-10
"2,18,26,37,44,48",8,2051-04-13
"2,7,16,21,22,46",12,2051-04-16
"6,16,33,42,45,48",9,2051-04-19
"2,24,27,28,36,37",18,2051-04-22
"5,6,13,26,46,47",7,2051-04-25
"9,23,26,28,42,47",15,2051-04-28
"2,9,11,28,34,45",6,2051-05-01
"16,22,23,32,44,49",21,2051-05-04
"9,18,21,28,45,47",11,2051-05-07
"2,7,9,15,21,38",4,2051-05-10
"2,15,28,37,38,41",7,2051-05-13
"2,11,37,38,42,45",18,2051-05-16
"6,16,33,42,45,48",9,2051-05-19
"2,24,27,28,36,37",18,2051-05-22
"5,6,13,26,46,47",7,2051-05-25
"9,23,26,28,42,47",15,2051-05-28
"2,9,11,28,34,45",6,2051-05-31
"16,22,23,32,44,49",21,2051-06-03
"9,18,21,28,45,47",11,2051-06-06
"2,7,9,15,21,38",4,2051-06-09
"2,15,28,37,38,41",7,2051-06-12
"2,11,37,38,42,45",18,2051-06-15
"8,23,24,29,32,35",14,2051-06-18
"4,7,19,24,41,45",9,2051-06-21
"6,25,33,35,37,46",24,2051-06-24
"1,12,17,27,30,41",10,2051-06-27
"3,5,14,15,34,46",9,2051-06-30
"2,8,14,25,31,34",3,2051-07-03
"7,17,25,34,41,44",16,2051-07-06
"5,11,15,16,22,33",13,2051-07-09
"2,25,26,30,36,46",9,2051-07-12
"1,18,23,43,45,47",7,2051-07-15
"8,23,24,29,32,35",14,2051-07-18
"4,7,19,24,41,45",9,2051-07-21
"6,25,33,35,37,46",24,2051-07-24
"1,12,17,27,30,41",10,2051-07-27
"3,5,14,15,34,46",9,2051-07-30
"2,8,14,25,31,34",3,2051-08-02
"7,17,25,34,41,44",16,2051-08-05
"5,11,15,16,22,33",13,2051-08-08
"2,25,26,30,36,46",9,2051-08-11
"1,18,23,43,45,47",7,2051-08-14
"2,3,16,29,34,41",5,2051-08-17
"4,7,10,13,40,46",8,2051-08-20
"1,6,8,12,25,49",5,2051-08-23
"1,3,14,20,29,43",9,2051-08-26
"7,8,21,28,31,44",12,2051-08-29
"5,24,31,40,42,43",20,2051-09-01
"4,13,28,29,40,48",26,2051-09-04
"2,16,20,22,37,49",11,2051-09-07
"3,13,14,30,32,49",11,2051-09-10
"3,14,29,35,37,42",5,2051-09-13
"2,3,16,29,34,41",5,2051-09-16
"4,7,10,13,40,46",8,2051-09-19
"1,6,8,12,25,49",5,2051-09-22
"1,3,14,20,29,43",9,2051-09-25
"7,8,21,28,31,44",12,2051-09-28
"5,24,31,40,42,43",20,2051-10-01
"4,13,28,29,40,48",26,2051-10-04
"2,16,20,22,37,49",11,2051-10-07
"3,13,14,30,32,49",11,2051-10-10
"3,14,29,35,37,42",5,2051-10-13
"1,2,27,30,31,35",9,2051-10-16
"3,28,29,35,40,49",21,2051-10-19
"3,13,19,37,40,44",10,2051-10-22
"10,22,28,33,37,46",13,2051-10-25
"6,11,38,47,48,49",10,2051-10-28
"1,8,20,25,33,38",14,2051-10-31
"1,22,24,35,39,44",8,2051-11-03
"7,14,21,26,42,44",12,2051-11-06
"9,18,33,42,43,46",14,2051-11-09
"10,27,28,31,36,41",19,2051-11-12
"1,2,27,30,31,35",9,2051-11-15
"3,28,29,35,40,49",21,2051-11-18
"3,13,19,37,40,44",10,2051-11-21
"10,22,28,33,37,46",13,2051-11-24
"6,11,38,47,48,49",10,2051-11-27
"1,8,20,25,33,38",14,2051-11-30
"1,22,24,35,39,44",8,2051-12-03
"7,14,21,26,42,44",12,2051-12-06
"9,18,33,42,43,46",14,2051-12-09
"10,27,28,31,36,41",19,2051-12-12
"3,10,12,14,24,32",9,2051-12-15
"2,23,29,30,41,48",8,2051-12-18
"5,22,23,24,30,32",8,2051-12-21
"6,17,23,27,32,36",16,2051-12-24
"2,7,23,24,28,35",21,2051-12-27
"5,15,21,30,43,49",12,2051-12-30
"1,11,15,19,21,39",10,2052-01-02
"13,21,44,45,46,47",30,2052-01-05
"15,21,23,24,47,49",19,2052-01-08
"3,7,17,20,23,32",5,2052-01-11
"3,10,12,14,24,32",9,2052-01-14
"2,23,29,30,41,48",8,2052-01-17
"5,22,23,24,30,32",8,2052-01-20
"6,17,23,27,32,36",16,2052-01-23
"2,7,23,24,28,35",21,2052-01-26
"5,15,21,30,43,49",12,2052-01-29
"1,11,15,19,21,39",10,2052-02-01
"13,21,44,45,46,47",30,2052-02-04
"15,21,23,24,47,49",19,2052-02-07
"3,7,17,20,23,32",5,2052-02-10
"1,3,25,29,33,43",17,2052-02-13
"1,11,20,36,37,41",4,2052-02-16
"1,13,22,32,36,41",5,2052-02-19
"4,16,25,27,35,38",10,2052-02-22
"3,25,27,36,46,48",21,2052-02-25
"3,15,17,25,28,38",14,2052-02-28
"2,8,20,25,28,46",4,2052-03-02
"5,13,18,33,34,36",14,2052-03-05
"4,14,32,33,35,44",11,2052-03-08
"1,8,11,24,25,34",4,2052-03-11
"3,15,26,34,35,43",18,2052-03-14
"6,28,29,36,37,49",24,2052-03-17
"10,28,35,39,43,49",14,2052-03-20
"2,15,22,25,30,38",8,2052-03-23
"10,13,23,34,46,48",15,2052-03-26
"2,10,24,30,33,43",3,2052-03-29
"2,12,14,17,20,49",7,2052-04-01
"8,13,24,25,31,40",10,2052-04-04
"6,17,21,27,30,42",8,2052-04-07
"1,18,22,24,37,44",9,2052-04-10
"3,15,26,34,35,43",18,2052-04-13
"6,28,29,36,37,49",24,2052-04-16
"10,28,35,39,43,49",14,2052-04-19
"2,15,22,25,30,38",8,2052-04-22
"10,13,23,34,46,48",15,2052-04-25
"2,10,24,30,33,43",3,2052-04-28
"2,12,14,17,20,49",7,2052-05-01
"8,13,24,25,31,40",10,2052-05-04
"6,17,21,27,30,42",8,2052-05-07
"1,18,22,24,37,44",9,2052-05-10
"5,6,21,24,31,43",18,2052-05-13
"1,11,17,19,23,40",10,2052-05-16
"2,13,14,18,19,20",5,2052-05-19
"21,28,40,41,44,49",23,2052-05-22
"10,26,30,32,35,45",17,2052-05-25
"5,9,18,24,36,41",7,2052-05-28
"1,7,12,18,31,44",3,2052-05-31
"12,26,33,40,44,49",16,2052-06-03
"2,16,22,24,27,47",6,2052-06-06
"4,16,29,30,39,47",6,2052-06-09
"5,6,21,24,31,43",18,2052-06-12
"1,11,17,19,23,40",10,2052-06-15
"2,13,14,18,19,20",5,2052-06-18
"21,28,40,41,44,49",23,2052-06-21
"10,26,30,32,35,45",17,2052-06-24
"5,9,18,24,36,41",7,2052-06-27
"1,7,12,18,31,44",3,2052-06-30
"12,26,33,40,44,49",16,2052-07-03
"2,16,22,24,27,47",6,2052-07-06
"4,16,29,30,39,47",6,2052-07-09
"4,9,10,17,30,45",8,2052-07-12
"3,6,13,31,32,42",8,2052-07-15
"1,13,14,24,26,33",2,2052-07-18
"5,11,16,20,36,43",8,2052-07-21
"5,10,14,23,37,47",12,2052-07-24
"9,22,23,29,45,46",19,2052-07-27
"21,28,35,39,44,46",34,2052-07-30
"7,9,34,36,45,46",30,2052-08-02
"4,11,15,40,41,46",8,2052-08-05
"2,16,20,31,37,43",14,2052-08-08
"19,22,24,30,34,40",20,2052-08-11
"13,24,26,33,41,44",19,2052-08-14
"16,20,28,29,42,47",19,2052-08-17
"11,24,26,35,38,43",25,2052-08-20
"14,36,37,42,45,48",26,2052-08-23
"2,23,27,38,42,45",17,2052-08-26
"10,26,36,38,39,48",11,2052-08-29
"2,19,21,24,29,39",11,2052-09-01
"13,16,38,39,40,44",21,2052-09-04
"8,16,19,24,28,34",13,2052-09-07
"19,22,24,30,34,40",20,2052-09-10
"13,24,26,33,41,44",19,2052-09-13
"16,20,28,29,42,47",19,2052-09-16
"11,24,26,35,38,43",25,2052-09-19
"14,36,37,42,45,48",26,2052-09-22
"2,23,27,38,42,45",17,2052-09-25
"10,26,36,38,39,48",11,2052-09-28
"2,19,21,24,29,39",11,2052-10-01
"13,16,38,39,40,44",21,2052-10-04
"8,16,19,24,28,34",13,2052-10-07
"10,22,32,38,39,46",23,2052-10-10
"7,28,33,42,44,48",10,2052-10-13
"11,25,29,35,46,47",24,2052-10-16
"2,9,10,20,23,43",5,2052-10-19
"4,32,39,42,47,49",10,2052-10-22
"4,27,29,35,40,46",26,2052-10-25
"1,12,17,24,31,35",9,2052-10-28
"9,12,15,16,30,44",11,2052-10-31
"5,13,14,28,32,35",12,2052-11-03
"4,21,22,30,45,46",12,2052-11-06
"10,22,32,38,39,46",23,2052-11-09
"7,28,33,42,44,48",10,2052-11-12
"11,25,29,35,46,47",24,2052-11-15
"2,9,10,20,23,43",5,2052-11-18
"4,32,39,42,47,49",10,2052-11-21
"4,27,29,35,40,46",26,2052-11-24
"1,12,17,24,31,35",9,2052-11-27
"9,12,15,16,30,44",11,2052-11-30
"5,13,14,28,32,35",12,2052-12-03
"4,21,22,30,45,46",12,2052-12-06
"3,11,26,38,44,47",22,2052-12-09
"1,12,16,17,26,47",2,2052-12-12
"3,7,9,12,17,41",5,2052-12-15
"8,31,35,42,44,47",10,2052-12-18
"3,10,24,30,37,42",6,2052-12-21
"22,24,27,36,38,49",26,2052-12-24
"7,21,23,31,36,39",9,2052-12-27
"10,14,17,33,36,46",12,2052-12-30
"1,10,24,30,40,41",6,2053-01-02
"6,14,33,36,41,43",13,2053-01-05
"3,11,26,38,44,47",22,2053-01-08
"1,12,16,17,26,47",2,2053-01-11
"3,7,9,12,17,41",5,2053-01-14
"8,31,35,42,44,47",10,2053-01-17
"3,10,24,30,37,42",6,2053-01-20
"22,24,27,36,38,49",26,2053-01-23
"7,21,23,31,36,39",9,2053-01-26
"10,14,17,33,36,46",12,2053-01-29
"1,10,24,30,40,41",6,2053-02-01
"6,14,33,36,41,43",13,2053-02-04
"3,13,21,23,25,45",19,2053-02-07
"1,11,13,22,44,49",9,2053-02-10
"4,26,31,34,35,41",22,2053-02-13
"5,21,40,41,44,47",9,2053-02-16
"9,10,22,23,44,46",16,2053-02-19
"11,26,41,44,45,47",27,2053-02-22
"3,7,25,35,39,42",5,2053-02-25
"1,11,15,19,29,33",3,2053-02-28
"1,6,9,10,21,45",7,2053-03-03
"2,24,26,30,40,48",21,2053-03-06
"3,13,21,23,25,45",19,2053-03-09
"1,11,13,22,44,49",9,2053-03-12
"4,26,31,34,35,41",22,2053-03-15
"5,21,40,41,44,47",9,2053-03-18
"9,10,22,23,44,46",16,2053-03-21
"11,26,41,44,45,47",27,2053-03-24
"3,7,25,35,39,42",5,2053-03-27
"1,11,15,19,29,33",3,2053-03-30
"1,6,9,10,21,45",7,2053-04-02
"2,24,26,30,40,48",21,2053-04-05
"2,18,21,24,44,47",9,2053-04-08
"10,11,18,22,45,46",16,2053-04-11
"7,12,16,30,39,41",8,2053-04-14
"9,29,36,42,47,48",25,2053-04-17
"2,4,15,17,24,36",10,2053-04-20
"9,19,20,27,30,33",10,2053-04-23
"1,15,24,25,35,44",10,2053-04-26
"3,4,11,14,32,44",8,2053-04-29
"5,13,24,31,35,38",7,2053-05-02
"11,21,22,41,45,48",14,2053-05-05
"2,18,21,24,44,47",9,2053-05-08
"10,11,18,22,45,46",16,2053-05-11
"7,12,16,30,39,41",8,2053-05-14
"9,29,36,42,47,48",25,2053-05-17
"2,4,15,17,24,36",10,2053-05-20
"9,19,20,27,30,33",10,2053-05-23
"1,15,24,25,35,44",10,2053-05-26
"3,4,11,14,32,44",8,2053-05-29
"5,13,24,31,35,38",7,2053-06-01
"11,21,22,41,45,48",14,2053-06-04
"7,8,11,19,27,33",10,2053-06-07
"3,10,13,26,31,45",6,2053-06-10
"12,18,25,29,33,35",13,2053-06-13
"10,24,30,36,38,46",14,2053-06-16
"17,28,32,33,38,40",22,2053-06-19
"7,11,16,18,30,37",10,2053-06-22
"5,22,34,39,42,46",15,2053-06-25
"7,13,17,26,29,41",16,2053-06-28
"3,16,23,28,37,48",7,2053-07-01
"1,12,16,23,34,45",4,2053-07-04
"7,8,11,19,27,33",10,2053-07-07
"3,10,13,26,31,45",6,2053-07-10
"12,18,25,29,33,35",13,2053-07-13
"10,24,30,36,38,46",14,2053-07-16
"17,28,32,33,38,40",22,2053-07-19
"7,11,16,18,30,37",10,2053-07-22
"5,22,34,39,42,46",15,2053-07-25
"7,13,17,26,29,41",16,2053-07-28
"3,16,23,28,37,48",7,2053-07-31
"1,12,16,23,34,45",4,2053-08-03
"3,9,31,37,44,46",19,2053-08-06
"6,10,25,38,46,48",17,2053-08-09
"12,17,32,33,37,48",30,2053-08-12
"4,15,23,28,40,48",13,2053-08-15
"2,7,13,19,31,35",5,2053-08-18
"4,17,21,38,47,49",15,2053-08-21
"14,20,27,36,40,42",21,2053-08-24
"3,8,18,22,26,30",17,2053-08-27
"8,15,17,36,38,47",11,2053-08-30
"13,28,38,39,40,44",20,2053-09-02
"3,9,31,37,44,46",19,2053-09-05
"6,10,25,38,46,48",17,2053-09-08
"12,17,32,33,37,48",30,2053-09-11
"4,15,23,28,40,48",13,2053-09-14
"2,7,13,19,31,35",5,2053-09-17
"4,17,21,38,47,49",15,2053-09-20
"14,20,27,36,40,42",21,2053-09-23
"3,8,18,22,26,30",17,2053-09-26
"8,15,17,36,38,47",11,2053-09-29
"13,28,38,39,40,44",20,2053-10-02
"3,18,30,44,47,48",14,2053-10-05
"4,27,31,45,48,49",21,2053-10-08
"3,13,31,38,41,44",12,2053-10-11
"6,20,34,38,43,47",17,2053-10-14
"12,27,28,30,35,43",14,2053-10-17
"16,29,39,41,46,49",36,2053-10-20
"4,33,38,40,45,47",24,2053-10-23
"3,14,15,36,42,49",13,2053-10-26
"9,24,35,37,38,46",22,2053-10-29
"7,19,21,24,30,40",8,2053-11-01
"3,18,30,44,47,48",14,2053-11-04
"4,27,31,45,48,49",21,2053-11-07
"3,13,31,38,41,44",12,2053-11-10
"6,20,34,38,43,47",17,2053-11-13
"12,27,28,30,35,43",14,2053-11-16
"16,29,39,41,46,49",36,2053-11-19
"4,33,38,40,45,47",24,2053-11-22
"3,14,15,36,42,49",13,2053-11-25
"9,24,35,37,38,46",22,2053-11-28
"7,19,21,24,30,40",8,2053-12-01
"2,26,33,34,37,43",4,2053-12-04
"9,26,28,36,42,49",11,2053-12-07
"3,14,30,35,36,41",6,2053-12-10
"10,13,19,27,30,49",11,2053-12-13
"11,26,34,36,40,47",15,2053-12-16
"3,19,21,25,32,33",6,2053-12-19
"2,6,10,20,34,43",5,2053-12-22
"4,19,20,22,31,34",14,2053-12-25
"15,17,26,34,39,48",23,2053-12-28
"1,6,21,39,43,44",16,2053-12-31
"2,26,33,34,37,43",4,2054-01-03
"9,26,28,36,42,49",11,2054-01-06
"3,14,30,35,36,41",6,2054-01-09
"10,13,19,27,30,49",11,2054-01-12
"11,26,34,36,40,47",15,2054-01-15
"3,19,21,25,32,33",6,2054-01-18
"2,6,10,20,34,43",5,2054-01-21
"4,19,20,22,31,34",14,2054-01-24
"15,17,26,34,39,48",23,2054-01-27
"1,6,21,39,43,44",16,2054-01-30
"1,2,24,26,34,36",10,2054-02-02
"11,19,23,34,45,46",15,2054-02-05
"5,16,22,30,41,43",10,2054-02-08
"5,15,28,30,43,49",19,2054-02-11
"17,20,34,43,44,47",26,2054-02-14
"7,16,20,45,47,49",8,2054-02-17
"1,22,33,42,46,47",19,2054-02-20
"7,12,22,29,30,46",8,2054-02-23
"3,7,8,13,18,20",5,2054-02-26
"1,22,24,41,44,48",4,2054-03-01
"1,2,24,26,34,36",10,2054-03-04
"11,19,23,34,45,46",15,2054-03-07
"5,16,22,30,41,43",10,2054-03-10
"5,15,28,30,43,49",19,2054-03-13
"17,20,34,43,44,47",26,2054-03-16
"7,16,20,45,47,49",8,2054-03-19
"1,22,33,42,46,47",19,2054-03-22
"7,12,22,29,30,46",8,2054-03-25
"3,7,8,13,18,20",5,2054-03-28
"1,22,24,41,44,48",4,2054-03-31
"1,28,31,43,44,45",7,2054-04-03
"1,12,28,34,40,45",22,2054-04-06
"1,10,11,17,24,43",7,2054-04-09
"7,8,18,22,28,49",15,2054-04-12
"11,35,41,42,44,46",32,2054-04-15
